y,genus,mean_annual
-43.5,genus_GCA-002721295,0.31944154531587
-42.5,genus_GCA-002721295,0.351585823028861
-41.5,genus_GCA-002721295,0.378985112133133
-40.5,genus_GCA-002721295,0.402119818760095
-39.5,genus_GCA-002721295,0.417737184980936
-38.5,genus_GCA-002721295,0.425371327025618
-37.5,genus_GCA-002721295,0.42482527985543
-36.5,genus_GCA-002721295,0.416739601304037
-35.5,genus_GCA-002721295,0.40733549761522
-34.5,genus_GCA-002721295,0.387705148353538
-33.5,genus_GCA-002721295,0.374293987523951
-32.5,genus_GCA-002721295,0.357193042378026
-31.5,genus_GCA-002721295,0.340287894091249
-30.5,genus_GCA-002721295,0.326330623893703
-29.5,genus_GCA-002721295,0.309802337267607
-28.5,genus_GCA-002721295,0.293968613554967
-27.5,genus_GCA-002721295,0.277933209046483
-26.5,genus_GCA-002721295,0.262781703404782
-25.5,genus_GCA-002721295,0.244926867236889
-24.5,genus_GCA-002721295,0.228367175284027
-23.5,genus_GCA-002721295,0.214409589003747
-22.5,genus_GCA-002721295,0.201027494298175
-21.5,genus_GCA-002721295,0.191856851911322
-20.5,genus_GCA-002721295,0.183874831936705
-19.5,genus_GCA-002721295,0.170533577312304
-18.5,genus_GCA-002721295,0.159039504607654
-17.5,genus_GCA-002721295,0.149543217130794
-16.5,genus_GCA-002721295,0.141389623773537
-15.5,genus_GCA-002721295,0.131805266745258
-14.5,genus_GCA-002721295,0.120790436974039
-13.5,genus_GCA-002721295,0.113359538106246
-12.5,genus_GCA-002721295,0.104793591139881
-11.5,genus_GCA-002721295,0.100180897114927
-10.5,genus_GCA-002721295,0.093322994049744
-9.5,genus_GCA-002721295,0.0844830231242835
-8.5,genus_GCA-002721295,0.0786537915055587
-7.5,genus_GCA-002721295,0.0729832129356667
-6.5,genus_GCA-002721295,0.0730885431118008
-5.5,genus_GCA-002721295,0.0743796662836423
-4.5,genus_GCA-002721295,0.0725702853315467
-3.5,genus_GCA-002721295,0.0707109518578575
-2.5,genus_GCA-002721295,0.075142599982285
-1.5,genus_GCA-002721295,0.0787467011419852
-0.5,genus_GCA-002721295,0.0856086861483215
0.5,genus_GCA-002721295,0.0830340965244237
1.5,genus_GCA-002721295,0.0850110685354961
2.5,genus_GCA-002721295,0.0947492933202843
3.5,genus_GCA-002721295,0.101209760813903
4.5,genus_GCA-002721295,0.104796555550803
5.5,genus_GCA-002721295,0.109312309323584
6.5,genus_GCA-002721295,0.103097113361063
7.5,genus_GCA-002721295,0.104236870131272
8.5,genus_GCA-002721295,0.0974426013537131
9.5,genus_GCA-002721295,0.0957404286378147
10.5,genus_GCA-002721295,0.0960350096183051
11.5,genus_GCA-002721295,0.0987242083815139
12.5,genus_GCA-002721295,0.106395137059881
13.5,genus_GCA-002721295,0.111803544279336
14.5,genus_GCA-002721295,0.117815094660472
15.5,genus_GCA-002721295,0.130852361536619
16.5,genus_GCA-002721295,0.136130863444105
17.5,genus_GCA-002721295,0.1461348403172
18.5,genus_GCA-002721295,0.148576260097453
19.5,genus_GCA-002721295,0.15923517055129
20.5,genus_GCA-002721295,0.172758994358031
21.5,genus_GCA-002721295,0.185650207509811
22.5,genus_GCA-002721295,0.199250668211249
23.5,genus_GCA-002721295,0.214475831214925
24.5,genus_GCA-002721295,0.234901534824334
25.5,genus_GCA-002721295,0.251074130517806
26.5,genus_GCA-002721295,0.263389406498708
27.5,genus_GCA-002721295,0.277642980436695
28.5,genus_GCA-002721295,0.292495124684162
29.5,genus_GCA-002721295,0.320169458367346
30.5,genus_GCA-002721295,0.346448382903179
31.5,genus_GCA-002721295,0.379777098774221
32.5,genus_GCA-002721295,0.410684630944012
33.5,genus_GCA-002721295,0.43387518028491
34.5,genus_GCA-002721295,0.453163546319123
35.5,genus_GCA-002721295,0.463266895341459
36.5,genus_GCA-002721295,0.474927837997514
37.5,genus_GCA-002721295,0.484084073433556
38.5,genus_GCA-002721295,0.469497428330713
39.5,genus_GCA-002721295,0.462244174717961
40.5,genus_GCA-002721295,0.438417531030453
41.5,genus_GCA-002721295,0.396967278492153
42.5,genus_GCA-002721295,0.361986352879274
43.5,genus_GCA-002721295,0.333206608850822
44.5,genus_GCA-002721295,0.321839621266642
45.5,genus_GCA-002721295,0.295634816645649
46.5,genus_GCA-002721295,0.273281496138169
47.5,genus_GCA-002721295,0.266161691793588
48.5,genus_GCA-002721295,0.253580036902762
49.5,genus_GCA-002721295,0.254265438760403
50.5,genus_GCA-002721295,0.254054050926473
51.5,genus_GCA-002721295,0.25950329357094
52.5,genus_GCA-002721295,0.256477401918529
53.5,genus_GCA-002721295,0.248682352494116
54.5,genus_GCA-002721295,0.240843846974428
55.5,genus_GCA-002721295,0.247349660268992
56.5,genus_GCA-002721295,0.250468098738231
57.5,genus_GCA-002721295,0.251781624630696
58.5,genus_GCA-002721295,0.272655374403132
59.5,genus_GCA-002721295,0.30125664239293
60.5,genus_GCA-002721295,0.319828679005945
61.5,genus_GCA-002721295,0.328498463678073
62.5,genus_GCA-002721295,0.338121271791422
63.5,genus_GCA-002721295,0.298885860713537
64.5,genus_GCA-002721295,0.263461174104852
65.5,genus_GCA-002721295,0.260652930042596
66.5,genus_GCA-002721295,0.243748733906257
67.5,genus_GCA-002721295,0.202368257291501
68.5,genus_GCA-002721295,0.18805773944924
69.5,genus_GCA-002721295,0.182416047507814
70.5,genus_GCA-002721295,0.179491501202614
71.5,genus_GCA-002721295,0.173065498116483
72.5,genus_GCA-002721295,0.165486328000056
73.5,genus_GCA-002721295,0.149030104456136
74.5,genus_GCA-002721295,0.122610722861477
75.5,genus_GCA-002721295,0.0931937091761361
76.5,genus_GCA-002721295,0.0827092933616521
77.5,genus_GCA-002721295,0.0617089281403821
78.5,genus_GCA-002721295,0.0585075561935934
79.5,genus_GCA-002721295,0.0525589640125955
80.5,genus_GCA-002721295,0.0797835305365586
81.5,genus_GCA-002721295,0.0352072862674747
82.5,genus_GCA-002721295,
83.5,genus_GCA-002721295,
84.5,genus_GCA-002721295,
85.5,genus_GCA-002721295,
86.5,genus_GCA-002721295,
87.5,genus_GCA-002721295,
88.5,genus_GCA-002721295,
89.5,genus_GCA-002721295,
-89.5,genus_GCA-002722245,
-88.5,genus_GCA-002722245,
-87.5,genus_GCA-002722245,
-86.5,genus_GCA-002722245,
-85.5,genus_GCA-002722245,
-84.5,genus_GCA-002722245,
-83.5,genus_GCA-002722245,
-82.5,genus_GCA-002722245,
-81.5,genus_GCA-002722245,
-80.5,genus_GCA-002722245,
-79.5,genus_GCA-002722245,
-78.5,genus_GCA-002722245,
-77.5,genus_GCA-002722245,
-76.5,genus_GCA-002722245,
-75.5,genus_GCA-002722245,
-74.5,genus_GCA-002722245,
-73.5,genus_GCA-002722245,
-72.5,genus_GCA-002722245,
-71.5,genus_GCA-002722245,
-70.5,genus_GCA-002722245,0.557575046755261
-69.5,genus_GCA-002722245,0.531651370814626
-68.5,genus_GCA-002722245,0.595364541608834
-67.5,genus_GCA-002722245,0.63322826584376
-66.5,genus_GCA-002722245,0.723990148046459
-65.5,genus_GCA-002722245,0.737133351684764
-64.5,genus_GCA-002722245,0.702485251617894
-63.5,genus_GCA-002722245,0.727297827220119
-62.5,genus_GCA-002722245,0.765476591029407
-61.5,genus_GCA-002722245,0.835299323072863
-60.5,genus_GCA-002722245,0.871851734937609
-59.5,genus_GCA-002722245,0.928113173894308
-58.5,genus_GCA-002722245,0.997269757669552
-57.5,genus_GCA-002722245,1.04664534144388
-56.5,genus_GCA-002722245,1.08916447513529
-55.5,genus_GCA-002722245,1.11984972648914
-54.5,genus_GCA-002722245,1.12504702144117
-53.5,genus_GCA-002722245,1.12389949535599
-52.5,genus_GCA-002722245,1.1341167737742
-51.5,genus_GCA-002722245,1.14436880951678
-50.5,genus_GCA-002722245,1.13998940683924
-49.5,genus_GCA-002722245,1.12554860168071
-48.5,genus_GCA-002722245,1.10277334651462
-47.5,genus_GCA-002722245,1.07596187453379
-46.5,genus_GCA-002722245,1.05075049504886
-45.5,genus_GCA-002722245,1.03951693075633
-44.5,genus_GCA-002722245,1.02050147823569
-43.5,genus_GCA-002722245,1.00443271472943
-42.5,genus_GCA-002722245,0.998282640409678
-41.5,genus_GCA-002722245,0.978389081693263
-40.5,genus_GCA-002722245,0.946489654290244
-39.5,genus_GCA-002722245,0.898041980068782
-38.5,genus_GCA-002722245,0.840726244449296
-37.5,genus_GCA-002722245,0.780235571403049
-36.5,genus_GCA-002722245,0.712467762218244
-35.5,genus_GCA-002722245,0.644588601722701
-34.5,genus_GCA-002722245,0.58042331056916
-33.5,genus_GCA-002722245,0.517288499099898
-32.5,genus_GCA-002722245,0.458659921278593
-31.5,genus_GCA-002722245,0.402189645812405
-30.5,genus_GCA-002722245,0.363185475628434
-29.5,genus_GCA-002722245,0.329473412119931
-28.5,genus_GCA-002722245,0.306076156298311
-27.5,genus_GCA-002722245,0.286325759908994
-26.5,genus_GCA-002722245,0.27047174640329
-25.5,genus_GCA-002722245,0.246798487410933
-24.5,genus_GCA-002722245,0.224247970870169
-23.5,genus_GCA-002722245,0.210434751220244
-22.5,genus_GCA-002722245,0.200615962560835
-21.5,genus_GCA-002722245,0.191328796465944
-20.5,genus_GCA-002722245,0.190604409314845
-19.5,genus_GCA-002722245,0.185526036780659
-18.5,genus_GCA-002722245,0.180540265910052
-17.5,genus_GCA-002722245,0.182057544192747
-16.5,genus_GCA-002722245,0.187267934807547
-15.5,genus_GCA-002722245,0.187970783922641
-14.5,genus_GCA-002722245,0.184149633253867
-13.5,genus_GCA-002722245,0.189232993920691
-12.5,genus_GCA-002722245,0.19193692934168
-11.5,genus_GCA-002722245,0.209404120428532
-10.5,genus_GCA-002722245,0.224592890562108
-9.5,genus_GCA-002722245,0.235512281353213
-8.5,genus_GCA-002722245,0.2585125606487
-7.5,genus_GCA-002722245,0.287423127520458
-6.5,genus_GCA-002722245,0.316496160513383
-5.5,genus_GCA-002722245,0.341461038384666
-4.5,genus_GCA-002722245,0.366464565520345
-3.5,genus_GCA-002722245,0.406638661641375
-2.5,genus_GCA-002722245,0.437240306259435
-1.5,genus_GCA-002722245,0.438737233101045
-0.5,genus_GCA-002722245,0.424871477400352
0.5,genus_GCA-002722245,0.395729796529551
1.5,genus_GCA-002722245,0.368931712353832
2.5,genus_GCA-002722245,0.348646379779457
3.5,genus_GCA-002722245,0.33056818216711
4.5,genus_GCA-002722245,0.297967967053351
5.5,genus_GCA-002722245,0.273032432870487
6.5,genus_GCA-002722245,0.251040719813679
7.5,genus_GCA-002722245,0.245661336476131
8.5,genus_GCA-002722245,0.238182932068029
9.5,genus_GCA-002722245,0.233497375649773
10.5,genus_GCA-002722245,0.21730554117044
11.5,genus_GCA-002722245,0.228333118625532
12.5,genus_GCA-002722245,0.216484182878095
13.5,genus_GCA-002722245,0.207012499381848
14.5,genus_GCA-002722245,0.200294958077006
15.5,genus_GCA-002722245,0.187719013085495
16.5,genus_GCA-002722245,0.172324748716812
17.5,genus_GCA-002722245,0.173598611680723
18.5,genus_GCA-002722245,0.172566900883977
19.5,genus_GCA-002722245,0.185932298001427
20.5,genus_GCA-002722245,0.187082095152307
21.5,genus_GCA-002722245,0.192242918672586
22.5,genus_GCA-002722245,0.207529049755772
23.5,genus_GCA-002722245,0.223463363543091
24.5,genus_GCA-002722245,0.242255921262153
25.5,genus_GCA-002722245,0.210836678246726
26.5,genus_GCA-002722245,0.213029317586506
27.5,genus_GCA-002722245,0.223661168314319
28.5,genus_GCA-002722245,0.241519698377107
29.5,genus_GCA-002722245,0.264476373935083
30.5,genus_GCA-002722245,0.319394016540956
31.5,genus_GCA-002722245,0.375492420702965
32.5,genus_GCA-002722245,0.447280405801821
33.5,genus_GCA-002722245,0.513480515251841
34.5,genus_GCA-002722245,0.549762625263495
35.5,genus_GCA-002722245,0.599840291687828
36.5,genus_GCA-002722245,0.646086292941135
37.5,genus_GCA-002722245,0.695250206959201
38.5,genus_GCA-002722245,0.743499993524013
39.5,genus_GCA-002722245,0.778615560902109
40.5,genus_GCA-002722245,0.803926186748952
41.5,genus_GCA-002722245,0.801406054853336
42.5,genus_GCA-002722245,0.805738416532244
43.5,genus_GCA-002722245,0.816648370965217
44.5,genus_GCA-002722245,0.813542514795247
45.5,genus_GCA-002722245,0.817973697228268
46.5,genus_GCA-002722245,0.830070263565422
47.5,genus_GCA-002722245,0.829161908743632
48.5,genus_GCA-002722245,0.85860003871731
49.5,genus_GCA-002722245,0.883314168677291
50.5,genus_GCA-002722245,0.922003869843202
51.5,genus_GCA-002722245,0.961299542318262
52.5,genus_GCA-002722245,0.95133545102371
53.5,genus_GCA-002722245,0.945955958689801
54.5,genus_GCA-002722245,0.952714550350656
55.5,genus_GCA-002722245,0.971493106595143
56.5,genus_GCA-002722245,0.986564210030557
57.5,genus_GCA-002722245,0.985050197842763
58.5,genus_GCA-002722245,1.03402456376906
59.5,genus_GCA-002722245,1.067814454152
60.5,genus_GCA-002722245,1.11164574648395
61.5,genus_GCA-002722245,1.09163512777469
62.5,genus_GCA-002722245,1.07649757218769
63.5,genus_GCA-002722245,1.05271091372787
64.5,genus_GCA-002722245,1.06131774161738
65.5,genus_GCA-002722245,0.992406970047706
66.5,genus_GCA-002722245,1.07268681971067
67.5,genus_GCA-002722245,0.994673807791029
68.5,genus_GCA-002722245,0.975527319314239
69.5,genus_GCA-002722245,0.97023119962811
70.5,genus_GCA-002722245,0.952797642369236
71.5,genus_GCA-002722245,0.926719186403877
72.5,genus_GCA-002722245,0.891650547116679
73.5,genus_GCA-002722245,0.829044414697571
74.5,genus_GCA-002722245,0.848764724023021
75.5,genus_GCA-002722245,0.880605967977773
76.5,genus_GCA-002722245,0.839608304236435
77.5,genus_GCA-002722245,0.762467114971974
78.5,genus_GCA-002722245,0.752003518760746
79.5,genus_GCA-002722245,0.775292517158894
80.5,genus_GCA-002722245,0.82673011875498
81.5,genus_GCA-002722245,0.704488009165488
82.5,genus_GCA-002722245,
83.5,genus_GCA-002722245,
84.5,genus_GCA-002722245,
85.5,genus_GCA-002722245,
86.5,genus_GCA-002722245,
87.5,genus_GCA-002722245,
88.5,genus_GCA-002722245,
89.5,genus_GCA-002722245,
-89.5,genus_GCA-002727735,
-88.5,genus_GCA-002727735,
-87.5,genus_GCA-002727735,
-86.5,genus_GCA-002727735,
-85.5,genus_GCA-002727735,
-84.5,genus_GCA-002727735,
-83.5,genus_GCA-002727735,
-82.5,genus_GCA-002727735,
-81.5,genus_GCA-002727735,
-80.5,genus_GCA-002727735,
-79.5,genus_GCA-002727735,
-78.5,genus_GCA-002727735,
-77.5,genus_GCA-002727735,
-76.5,genus_GCA-002727735,
-75.5,genus_GCA-002727735,
-74.5,genus_GCA-002727735,
-73.5,genus_GCA-002727735,
-72.5,genus_GCA-002727735,
-71.5,genus_GCA-002727735,
-70.5,genus_GCA-002727735,0.163889000420717
-69.5,genus_GCA-002727735,0.110007731475058
-68.5,genus_GCA-002727735,0.092261499144032
-67.5,genus_GCA-002727735,0.0827415692157642
-66.5,genus_GCA-002727735,0.0706825428670569
-65.5,genus_GCA-002727735,0.0772088301314653
-64.5,genus_GCA-002727735,0.0745104192223666
-63.5,genus_GCA-002727735,0.0711516193676777
-62.5,genus_GCA-002727735,0.0709526386548377
-61.5,genus_GCA-002727735,0.0661951171055809
-60.5,genus_GCA-002727735,0.0708379033814695
-59.5,genus_GCA-002727735,0.0745558938174168
-58.5,genus_GCA-002727735,0.0777062594235264
-57.5,genus_GCA-002727735,0.0803608904620069
-56.5,genus_GCA-002727735,0.0823579821408026
-55.5,genus_GCA-002727735,0.0843311218483289
-54.5,genus_GCA-002727735,0.0868154152674204
-53.5,genus_GCA-002727735,0.0930354951382764
-52.5,genus_GCA-002727735,0.101512159912206
-51.5,genus_GCA-002727735,0.106159630352398
-50.5,genus_GCA-002727735,0.111099031073908
-49.5,genus_GCA-002727735,0.119897136320091
-48.5,genus_GCA-002727735,0.126951165800164
-47.5,genus_GCA-002727735,0.134582634308376
-46.5,genus_GCA-002727735,0.14701489694104
-45.5,genus_GCA-002727735,0.164782292253373
-44.5,genus_GCA-002727735,0.186196268912457
-43.5,genus_GCA-002727735,0.214613154119686
-42.5,genus_GCA-002727735,0.244541311785195
-41.5,genus_GCA-002727735,0.279944081334908
-40.5,genus_GCA-002727735,0.318689124178806
-39.5,genus_GCA-002727735,0.360260372178353
-38.5,genus_GCA-002727735,0.401412866834979
-37.5,genus_GCA-002727735,0.452688425190143
-36.5,genus_GCA-002727735,0.505404203274062
-35.5,genus_GCA-002727735,0.562921110904139
-34.5,genus_GCA-002727735,0.612120039139171
-33.5,genus_GCA-002727735,0.667411054158579
-32.5,genus_GCA-002727735,0.734353449348671
-31.5,genus_GCA-002727735,0.800620221657575
-30.5,genus_GCA-002727735,0.876749800011321
-29.5,genus_GCA-002727735,0.951112433658568
-28.5,genus_GCA-002727735,1.02503719646711
-27.5,genus_GCA-002727735,1.10884997470935
-26.5,genus_GCA-002727735,1.18359766281365
-25.5,genus_GCA-002727735,1.25128259627274
-24.5,genus_GCA-002727735,1.31072145536216
-23.5,genus_GCA-002727735,1.36901932934588
-22.5,genus_GCA-002727735,1.40882413442942
-21.5,genus_GCA-002727735,1.44272516608406
-20.5,genus_GCA-002727735,1.48666011792433
-19.5,genus_GCA-002727735,1.54945093001346
-18.5,genus_GCA-002727735,1.58359788273028
-17.5,genus_GCA-002727735,1.62199506661053
-16.5,genus_GCA-002727735,1.67887144797453
-15.5,genus_GCA-002727735,1.73081383392299
-14.5,genus_GCA-002727735,1.78735077794946
-13.5,genus_GCA-002727735,1.83391648915579
-12.5,genus_GCA-002727735,1.87316994902893
-11.5,genus_GCA-002727735,1.92975874177383
-10.5,genus_GCA-002727735,1.99060695634466
-9.5,genus_GCA-002727735,2.03253726299196
-8.5,genus_GCA-002727735,2.05333381234952
-7.5,genus_GCA-002727735,2.10583434156456
-6.5,genus_GCA-002727735,2.13451879346544
-5.5,genus_GCA-002727735,2.15063410810931
-4.5,genus_GCA-002727735,2.17101064435956
-3.5,genus_GCA-002727735,2.17403319439456
-2.5,genus_GCA-002727735,2.18513473272814
-1.5,genus_GCA-002727735,2.19567579103332
-0.5,genus_GCA-002727735,2.18567136551174
0.5,genus_GCA-002727735,2.20649102699728
1.5,genus_GCA-002727735,2.2565016810712
2.5,genus_GCA-002727735,2.29729247140106
3.5,genus_GCA-002727735,2.32470068697912
4.5,genus_GCA-002727735,2.29396898376468
5.5,genus_GCA-002727735,2.2818562581024
6.5,genus_GCA-002727735,2.24424886934843
7.5,genus_GCA-002727735,2.20186188479522
8.5,genus_GCA-002727735,2.15332569311761
9.5,genus_GCA-002727735,2.11517634239589
10.5,genus_GCA-002727735,2.07240362135146
11.5,genus_GCA-002727735,2.04555910109529
12.5,genus_GCA-002727735,2.00847459249456
13.5,genus_GCA-002727735,1.97575045369574
14.5,genus_GCA-002727735,1.94292423755897
15.5,genus_GCA-002727735,1.89271107608491
16.5,genus_GCA-002727735,1.82959477544475
17.5,genus_GCA-002727735,1.78128154431792
18.5,genus_GCA-002727735,1.71707476177929
19.5,genus_GCA-002727735,1.67799209317689
20.5,genus_GCA-002727735,1.62419038405539
21.5,genus_GCA-002727735,1.55141939682091
22.5,genus_GCA-002727735,1.50269928650668
23.5,genus_GCA-002727735,1.46908899173828
24.5,genus_GCA-002727735,1.43375393554859
25.5,genus_GCA-002727735,1.35519013838442
26.5,genus_GCA-002727735,1.2831178667316
27.5,genus_GCA-002727735,1.23353264008168
28.5,genus_GCA-002727735,1.16931291219006
29.5,genus_GCA-002727735,1.07894234253807
30.5,genus_GCA-002727735,1.02000079431445
31.5,genus_GCA-002727735,0.965279348034519
32.5,genus_GCA-002727735,0.914577453486501
33.5,genus_GCA-002727735,0.846258598733291
34.5,genus_GCA-002727735,0.773105224543485
35.5,genus_GCA-002727735,0.716721445897703
36.5,genus_GCA-002727735,0.666687902377141
37.5,genus_GCA-002727735,0.606777291974948
38.5,genus_GCA-002727735,0.53881289297516
39.5,genus_GCA-002727735,0.462401622111918
40.5,genus_GCA-002727735,0.386371242450233
41.5,genus_GCA-002727735,0.328680349205716
42.5,genus_GCA-002727735,0.291952412047067
43.5,genus_GCA-002727735,0.265447695739016
44.5,genus_GCA-002727735,0.251889969363734
45.5,genus_GCA-002727735,0.229048532310694
46.5,genus_GCA-002727735,0.218542505671154
47.5,genus_GCA-002727735,0.206847030026952
48.5,genus_GCA-002727735,0.190954623832136
49.5,genus_GCA-002727735,0.181080360203085
50.5,genus_GCA-002727735,0.171528728920966
51.5,genus_GCA-002727735,0.162394492387404
52.5,genus_GCA-002727735,0.159947370828103
53.5,genus_GCA-002727735,0.148739554056109
54.5,genus_GCA-002727735,0.144178746020179
55.5,genus_GCA-002727735,0.139482101638043
56.5,genus_GCA-002727735,0.139612932648174
57.5,genus_GCA-002727735,0.14348440477896
58.5,genus_GCA-002727735,0.137122285199492
59.5,genus_GCA-002727735,0.137274579019998
60.5,genus_GCA-002727735,0.121373882230241
61.5,genus_GCA-002727735,0.1202177516932
62.5,genus_GCA-002727735,0.120028098191878
63.5,genus_GCA-002727735,0.113047673204974
64.5,genus_GCA-002727735,0.103223861878594
65.5,genus_GCA-002727735,0.121148436114756
66.5,genus_GCA-002727735,0.0739231485450499
67.5,genus_GCA-002727735,0.075506893797088
68.5,genus_GCA-002727735,0.0800747515119548
69.5,genus_GCA-002727735,0.0894628285021001
70.5,genus_GCA-002727735,0.0813562060992917
71.5,genus_GCA-002727735,0.0792464493515945
72.5,genus_GCA-002727735,0.0995926606518249
73.5,genus_GCA-002727735,0.0939197174144224
74.5,genus_GCA-002727735,0.0883337295733077
75.5,genus_GCA-002727735,0.0820754630414948
76.5,genus_GCA-002727735,0.0802513931846247
77.5,genus_GCA-002727735,0.0808329929262277
78.5,genus_GCA-002727735,0.0845973008631319
79.5,genus_GCA-002727735,0.0900314235653814
80.5,genus_GCA-002727735,0.0709433862199681
81.5,genus_GCA-002727735,0.0837473277622473
82.5,genus_GCA-002727735,
83.5,genus_GCA-002727735,
84.5,genus_GCA-002727735,
85.5,genus_GCA-002727735,
86.5,genus_GCA-002727735,
87.5,genus_GCA-002727735,
88.5,genus_GCA-002727735,
89.5,genus_GCA-002727735,
-89.5,genus_GCA-002728855,
-88.5,genus_GCA-002728855,
-87.5,genus_GCA-002728855,
-86.5,genus_GCA-002728855,
-85.5,genus_GCA-002728855,
-84.5,genus_GCA-002728855,
-83.5,genus_GCA-002728855,
-82.5,genus_GCA-002728855,
-81.5,genus_GCA-002728855,
-80.5,genus_GCA-002728855,
-79.5,genus_GCA-002728855,
-78.5,genus_GCA-002728855,
-77.5,genus_GCA-002728855,
-76.5,genus_GCA-002728855,
-75.5,genus_GCA-002728855,
-74.5,genus_GCA-002728855,
-73.5,genus_GCA-002728855,
-72.5,genus_GCA-002728855,
-71.5,genus_GCA-002728855,
-70.5,genus_GCA-002728855,6.98642753478553e-05
-69.5,genus_GCA-002728855,6.37700544237825e-05
-68.5,genus_GCA-002728855,0.000488284533999288
-67.5,genus_GCA-002728855,0.00415984473038706
-66.5,genus_GCA-002728855,0.0170211294522623
-65.5,genus_GCA-002728855,0.0367834592673527
-64.5,genus_GCA-002728855,0.0496564856717255
-63.5,genus_GCA-002728855,0.0747910308844671
-62.5,genus_GCA-002728855,0.0957395725156559
-61.5,genus_GCA-002728855,0.129718489419593
-60.5,genus_GCA-002728855,0.167376441589585
-59.5,genus_GCA-002728855,0.22052140044515
-58.5,genus_GCA-002728855,0.283181641040193
-57.5,genus_GCA-002728855,0.344034765343055
-56.5,genus_GCA-002728855,0.409021714702095
-55.5,genus_GCA-002728855,0.457237994153581
-54.5,genus_GCA-002728855,0.489323441073765
-53.5,genus_GCA-002728855,0.509503893305636
-52.5,genus_GCA-002728855,0.538461742332301
-51.5,genus_GCA-002728855,0.564191450297859
-50.5,genus_GCA-002728855,0.568145072486693
-49.5,genus_GCA-002728855,0.567429209564827
-48.5,genus_GCA-002728855,0.554841135787948
-47.5,genus_GCA-002728855,0.537347790123142
-46.5,genus_GCA-002728855,0.525367648236318
-45.5,genus_GCA-002728855,0.535936630306601
-44.5,genus_GCA-002728855,0.550104809877046
-43.5,genus_GCA-002728855,0.564146952637366
-42.5,genus_GCA-002728855,0.589651601869193
-41.5,genus_GCA-002728855,0.606799301400362
-40.5,genus_GCA-002728855,0.612141763505634
-39.5,genus_GCA-002728855,0.600115132809005
-38.5,genus_GCA-002728855,0.573264829299201
-37.5,genus_GCA-002728855,0.542036614025674
-36.5,genus_GCA-002728855,0.497740200534881
-35.5,genus_GCA-002728855,0.454819489006185
-34.5,genus_GCA-002728855,0.417806663691414
-33.5,genus_GCA-002728855,0.387154106216424
-32.5,genus_GCA-002728855,0.359901595121884
-31.5,genus_GCA-002728855,0.332874009831439
-30.5,genus_GCA-002728855,0.315730695621012
-29.5,genus_GCA-002728855,0.297937572743795
-28.5,genus_GCA-002728855,0.287604341240427
-27.5,genus_GCA-002728855,0.279968697103462
-26.5,genus_GCA-002728855,0.271634535978493
-25.5,genus_GCA-002728855,0.255572189908373
-24.5,genus_GCA-002728855,0.240203877503204
-23.5,genus_GCA-002728855,0.229769889704449
-22.5,genus_GCA-002728855,0.222891126252799
-21.5,genus_GCA-002728855,0.214926990163847
-20.5,genus_GCA-002728855,0.215319392863535
-19.5,genus_GCA-002728855,0.206393530260572
-18.5,genus_GCA-002728855,0.199447004049811
-17.5,genus_GCA-002728855,0.19760373164642
-16.5,genus_GCA-002728855,0.198534672444743
-15.5,genus_GCA-002728855,0.194383505234881
-14.5,genus_GCA-002728855,0.190910343259387
-13.5,genus_GCA-002728855,0.187501509792907
-12.5,genus_GCA-002728855,0.184075703763587
-11.5,genus_GCA-002728855,0.190555932139434
-10.5,genus_GCA-002728855,0.193836711216326
-9.5,genus_GCA-002728855,0.191451054246247
-8.5,genus_GCA-002728855,0.204070259843579
-7.5,genus_GCA-002728855,0.229625530851997
-6.5,genus_GCA-002728855,0.246024043946501
-5.5,genus_GCA-002728855,0.256057328578593
-4.5,genus_GCA-002728855,0.268412526142618
-3.5,genus_GCA-002728855,0.292162348830399
-2.5,genus_GCA-002728855,0.308345906420803
-1.5,genus_GCA-002728855,0.305167975958103
-0.5,genus_GCA-002728855,0.295761822235069
0.5,genus_GCA-002728855,0.277381199204214
1.5,genus_GCA-002728855,0.286830654934452
2.5,genus_GCA-002728855,0.30468974892602
3.5,genus_GCA-002728855,0.309153929669436
4.5,genus_GCA-002728855,0.298322854144888
5.5,genus_GCA-002728855,0.28710994535774
6.5,genus_GCA-002728855,0.262781543030863
7.5,genus_GCA-002728855,0.243625618460077
8.5,genus_GCA-002728855,0.225014811002243
9.5,genus_GCA-002728855,0.20941251115582
10.5,genus_GCA-002728855,0.193131369941344
11.5,genus_GCA-002728855,0.196345363124047
12.5,genus_GCA-002728855,0.188257155060888
13.5,genus_GCA-002728855,0.191416996590053
14.5,genus_GCA-002728855,0.19464421668422
15.5,genus_GCA-002728855,0.202218534915589
16.5,genus_GCA-002728855,0.206832727407681
17.5,genus_GCA-002728855,0.21516177462081
18.5,genus_GCA-002728855,0.220323262300884
19.5,genus_GCA-002728855,0.239852694007316
20.5,genus_GCA-002728855,0.254663549377873
21.5,genus_GCA-002728855,0.267487328173662
22.5,genus_GCA-002728855,0.278238096567862
23.5,genus_GCA-002728855,0.290332552104163
24.5,genus_GCA-002728855,0.306138118869405
25.5,genus_GCA-002728855,0.274506133435842
26.5,genus_GCA-002728855,0.263363909881701
27.5,genus_GCA-002728855,0.261317504285406
28.5,genus_GCA-002728855,0.255111757310614
29.5,genus_GCA-002728855,0.267690076087231
30.5,genus_GCA-002728855,0.296701453736873
31.5,genus_GCA-002728855,0.337470879141806
